city,ZipCode,Price,Pollution index,HospitalDistance,TouristScore,Bank/ATM,SchoolDistance,SoldDate,BiddedDate,DistToTown,isfloodedArea,IsTsunmaiAlertedArea,Population index,Latitude,Longtitude
Dehiwala,10350,12581099.53,1.69,2.8444,4.99,3.09,3.12,4/11/2012,10/4/2015,2.9,0,0,4.84,6.873056,6.873056
Dehiwala,10350,12561334.41,1.57,2.8448,4.93,3.09,3.13,4/9/2012,12/8/2015,2.91,1,0,4.77,6.873056,6.873056
Dehiwala,10350,12463382.89,1.49,2.8463,4.82,3.1,3.14,4/8/2012,9/3/2013,2.91,0,0,4.64,6.873056,6.873056
Dehiwala,10350,12411648.41,1.42,2.8471,4.78,3.1,3.15,4/4/2012,3/29/2012,2.92,0,0,4.64,6.873056,6.873056
Dehiwala,10350,12403244.78,1.38,2.8494,4.72,3.12,3.15,4/4/2012,,2.92,0,0,4.51,6.873056,6.873056
Dehiwala,10350,12377887.23,,2.8543,4.68,3.13,3.16,3/31/2012,8/20/2014,2.92,0,0,4.4,6.873056,6.873056
Dehiwala,10350,12295190.94,,2.8572,4.63,3.13,3.16,3/29/2012,4/11/2014,2.92,0,0,4.4,6.873056,6.873056
Dehiwala,10350,12267132.13,,2.86,4.62,3.13,3.16,3/22/2012,9/21/2012,2.92,1,0,4.13,6.873056,6.873056
Dehiwala,10350,12232078.77,,2.8609,4.53,3.14,3.17,3/20/2012,4/9/2013,2.93,0,0,4.01,6.873056,6.873056
Dehiwala,10350,12208791.62,,2.8612,4.51,3.14,3.18,3/19/2012,,2.93,1,0,3.9,6.873056,6.873056
Dehiwala,10350,12189118.57,,2.8643,4.34,3.15,3.18,3/18/2012,11/8/2014,2.94,1,0,3.83,6.873056,6.873056
Dehiwala,10350,12187257.85,,2.8683,4.16,3.15,3.18,3/15/2012,12/22/2013,2.94,1,0,3.79,6.873056,6.873056
Dehiwala,10350,12138885.24,,2.8683,4.06,3.15,3.19,3/11/2012,,2.94,0,0,3.76,6.873056,6.873056
Dehiwala,10350,12124562.87,,2.8691,3.87,3.16,3.19,3/8/2012,2/11/2013,2.94,0,0,3.75,6.873056,6.873056
Mountin Lavania,10370,12094362.51,,2.877,3.65,3.16,3.19,3/5/2012,,2.95,1,0,3.7,6.873056,79.875833
Mountin Lavania,10370,12004306.43,,2.8817,3.24,3.16,3.19,3/4/2012,6/7/2015,2.95,0,0,3.56,6.873056,79.875833
Mountin Lavania,10370,11969142.77,,2.882,3.12,3.16,3.2,3/1/2012,12/8/2013,2.95,0,0,3.17,6.873056,79.875833
Mountin Lavania,10370,11675138.58,,2.8855,3.1,3.16,3.2,3/1/2012,8/12/2017,2.95,0,0,3.04,6.873056,79.875833
Mountin Lavania,10370,11673615.53,,2.8859,3.04,3.16,3.2,3/1/2012,1/14/2013,2.95,0,0,2.99,6.873056,79.875833
Mountin Lavania,10370,11611999.03,,2.8874,2.98,3.17,3.21,2/22/2012,6/17/2012,2.95,0,0,2.88,6.873056,79.875833
Moutin Lavania,10370,11506876.99,,2.8897,2.97,3.19,3.21,2/21/2012,9/3/2013,2.95,1,0,2.86,6.873056,79.875833
Moutin Lavania,10370,11441231.33,,2.8898,2.91,3.19,3.22,2/16/2012,3/17/2013,2.96,1,0,2.59,6.873056,79.875833
Ratmalana,10390,11422302.92,,2.8945,2.49,3.19,3.22,2/11/2012,9/4/2012,2.96,0,0,2.48,6.821944,79.886111
Ratmalana,10390,11365521.56,,2.8987,2.48,3.2,3.22,2/10/2012,4/16/2016,2.96,0,0,2.38,6.821944,79.886111
Ratmalana,10390,11269085.82,,2.9002,2.28,3.2,3.22,2/9/2012,4/25/2016,2.97,0,0,2.29,6.821944,79.886111
Ratmalana,10390,11247002.09,,2.9052,1.86,3.2,3.22,2/9/2012,1/28/2017,2.97,0,0,2.2,6.821944,79.886111
Ratmalana,10390,11173886.57,,2.9081,1.81,3.2,3.23,2/7/2012,8/2/2013,2.97,0,0,1.99,6.821944,79.886111
Ratmalana,10390,11105600.5,,2.9137,1.78,3.2,3.23,2/7/2012,12/4/2017,2.97,0,0,1.93,6.821944,79.886111
Ratmalana,10390,11045569.17,,2.9157,1.78,3.2,3.23,2/5/2012,4/18/2016,2.98,0,0,1.91,6.821944,79.886111
Ratmalana,10390,10935353.96,,2.9179,1.55,3.21,3.24,1/30/2012,10/7/2017,2.98,0,0,1.76,6.821944,79.886111
Ratmalana,10390,10686930.3,,2.9244,1.53,3.21,3.24,1/26/2012,10/19/2017,2.98,1,0,1.59,6.821944,79.886111
Moratuwa,10400,10682669.87,,2.9379,1.53,3.22,3.24,1/24/2012,1/26/2018,2.98,1,0,1.54,6.799072,79.876678
Moratuwa,10400,10671085.6,,2.9391,1.44,3.23,3.24,1/24/2012,4/29/2017,2.99,1,0,1.52,6.799072,79.876678
Moratuwa,10400,10665388.35,,2.9396,1.4,3.23,3.24,1/20/2012,12/25/2017,2.99,1,0,1.43,6.799072,79.876678
Moratuwa,10400,10663210.52,,2.9408,1.37,3.24,3.25,1/18/2012,1/14/2018,2.99,1,0,1.37,6.799072,79.876678
Moratuwa,10400,10527332.39,,2.9412,1.34,3.24,3.25,1/16/2012,5/13/2015,3,0,0,1.2,6.799072,79.876678
Moratuwa,10400,10331176,,2.9452,1.21,3.24,3.25,1/14/2012,8/19/2015,3,1,0,1.12,6.799072,79.876678
Moratuwa,10400,10071117.96,,2.9499,1.03,3.24,3.25,1/12/2012,3/20/2018,3,0,0,1.09,6.799072,79.876678
